user_id,evidence_category,primary_failure_type,why_repair_was_required,semantic_repair,formatting_only,raw_word_count,final_word_count,absolute_word_reduction,materially_compressed,operation_types
166600,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,121,85,36,True,remove_additional_negative_or_abstention_span
166913,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,119,78,41,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
166939,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,93,70,23,True,remove_additional_negative_or_abstention_span
167063,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,97,67,30,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
167101,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,132,86,46,True,remove_additional_negative_or_abstention_span
167112,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,131,94,37,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
167234,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy', 'Horror', 'IMAX', 'Romance', 'Sci-Fi', 'Thriller'].",True,False,107,91,16,False,format_add_summary_prefix;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
167702,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,135,93,42,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
168027,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Children'].,True,False,150,98,52,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
168639,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Children', 'Comedy', 'Musical'].",True,False,113,69,44,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
169330,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,89,58,31,True,grounding_narrow_or_neutralize
169470,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,92,68,24,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
169721,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,124,77,47,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span;remove_additional_negative_or_abstention_span
169797,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,156,111,45,True,remove_additional_negative_or_abstention_span
169979,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Comedy', 'Crime', 'Fantasy'].",True,False,120,74,46,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
170389,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Adventure', 'Fantasy', 'Musical'].",True,False,90,73,17,False,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
170689,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,108,79,29,True,remove_additional_negative_or_abstention_span
170711,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,124,95,29,True,remove_additional_negative_or_abstention_span
170841,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,93,69,24,True,remove_additional_negative_or_abstention_span
172271,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,114,73,41,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
172647,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,108,74,34,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
172790,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Horror'].,True,False,106,63,43,True,format_add_summary_prefix;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
172917,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,143,99,44,True,remove_additional_negative_or_abstention_span
173324,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,108,72,36,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
173414,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,116,90,26,True,remove_additional_negative_or_abstention_span
173655,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Horror'].,True,False,74,74,0,False,abstention_to_supported_negative
173926,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,126,91,35,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
173996,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,101,62,39,True,remove_additional_negative_or_abstention_span
174031,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,135,104,31,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
174039,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,120,73,47,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
174963,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,84,73,11,False,remove_additional_negative_or_abstention_span
175050,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,126,73,53,True,remove_additional_negative_or_abstention_span
175097,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Action', 'Adventure', 'Children', 'Horror', 'Sci-Fi'].",True,False,116,91,25,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
175144,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Action', 'Children', 'Fantasy', 'IMAX'].",True,False,109,73,36,True,format_add_summary_prefix;grounding_narrow_or_neutralize
175180,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,119,75,44,True,remove_additional_negative_or_abstention_span
175560,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Adventure', 'Fantasy'].",True,False,129,74,55,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
175668,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Action', 'Comedy', 'Romance'].",True,False,98,60,38,True,format_add_summary_prefix;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
175743,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,104,81,23,True,remove_additional_negative_or_abstention_span
176156,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,106,81,25,True,remove_additional_negative_or_abstention_span
176162,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Adventure', 'Comedy', 'Fantasy', 'War'].",True,False,124,61,63,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span;remove_additional_negative_or_abstention_span
176167,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,104,68,36,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
176397,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Action', 'Adventure', 'Children', 'Comedy', 'Romance', 'Sci-Fi', 'Thriller'].",True,False,126,92,34,True,format_add_summary_prefix;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
176411,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,117,88,29,True,remove_additional_negative_or_abstention_span
176592,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Sci-Fi'].,True,False,102,67,35,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
177119,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Thriller'].,True,False,113,63,50,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
177470,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,104,63,41,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
177612,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,97,72,25,True,remove_additional_negative_or_abstention_span
177912,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,121,90,31,True,remove_additional_negative_or_abstention_span
177930,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,86,72,14,False,format_add_summary_prefix;remove_additional_negative_or_abstention_span
177957,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Horror', 'Mystery'].",True,False,137,99,38,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
177989,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,105,82,23,True,remove_additional_negative_or_abstention_span
178670,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,100,86,14,False,grounding_narrow_or_neutralize
178764,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,104,67,37,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
178893,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,139,98,41,True,remove_additional_negative_or_abstention_span
179014,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,135,108,27,True,remove_additional_negative_or_abstention_span
179602,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Action'].,True,False,109,109,0,False,abstention_to_supported_negative
179724,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,109,68,41,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
179727,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Action'].,True,False,114,82,32,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
179769,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,110,76,34,True,format_add_summary_prefix;grounding_narrow_or_neutralize
179898,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,139,90,49,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
179909,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,121,83,38,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
179919,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,105,81,24,True,remove_additional_negative_or_abstention_span
180046,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,128,79,49,True,format_add_summary_prefix;grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
180413,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,103,73,30,True,remove_additional_negative_or_abstention_span
180529,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Children', 'Fantasy', 'IMAX', 'Musical', 'Mystery'].",True,False,130,93,37,True,format_add_summary_prefix;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
180639,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,130,90,40,True,remove_additional_negative_or_abstention_span
181108,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,193,123,70,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
181128,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,132,92,40,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
181289,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Animation'].,True,False,88,88,0,False,abstention_to_supported_negative
182272,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,87,64,23,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
182822,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,124,105,19,False,remove_additional_negative_or_abstention_span
182848,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,126,104,22,False,remove_additional_negative_or_abstention_span
182905,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,117,97,20,False,remove_additional_negative_or_abstention_span
182945,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,122,80,42,True,remove_additional_negative_or_abstention_span
183162,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,158,120,38,True,remove_additional_negative_or_abstention_span
183410,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,130,83,47,True,remove_additional_negative_or_abstention_span
183443,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,123,98,25,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
183583,weak_or_ambiguous,formatting_only,Only deterministic prefix/placeholder/grammar normalization was needed.,False,True,75,76,-1,False,format_add_summary_prefix
183768,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Action', 'Fantasy'].",True,False,118,69,49,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span;remove_additional_negative_or_abstention_span
183946,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,125,82,43,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
184219,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,82,71,11,False,remove_additional_negative_or_abstention_span
184286,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,119,94,25,True,remove_additional_negative_or_abstention_span
184325,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,118,73,45,True,remove_additional_negative_or_abstention_span
184578,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Horror'].,True,False,83,54,29,True,format_add_summary_prefix;grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
184606,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,128,90,38,True,remove_additional_negative_or_abstention_span
184629,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,114,76,38,True,remove_additional_negative_or_abstention_span
185616,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,84,75,9,False,remove_additional_negative_or_abstention_span
185663,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,96,58,38,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
185779,weak_or_ambiguous,formatting_only,Only deterministic prefix/placeholder/grammar normalization was needed.,False,True,92,93,-1,False,format_add_summary_prefix
185824,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Horror'].,True,False,104,57,47,True,format_malformed_abstention_leadin;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
185995,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,123,83,40,True,remove_additional_negative_or_abstention_span
186229,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,130,90,40,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
186669,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,80,68,12,False,grounding_narrow_or_neutralize
187105,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Adventure', 'IMAX'].",True,False,119,71,48,True,format_add_summary_prefix;grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
187232,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,116,91,25,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
187434,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,118,80,38,True,remove_additional_negative_or_abstention_span
187477,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,120,79,41,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
187717,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,119,74,45,True,remove_additional_negative_or_abstention_span
187803,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,92,74,18,False,remove_additional_negative_or_abstention_span
187817,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,113,91,22,False,grounding_narrow_or_neutralize
187995,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Children', 'Fantasy', 'Horror', 'Romance'].",True,False,94,73,21,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
188232,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Animation', 'Children', 'Drama', 'IMAX', 'Romance', 'War'].",True,False,139,104,35,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
188450,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,139,97,42,True,remove_additional_negative_or_abstention_span
188638,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,112,71,41,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
188667,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,119,96,23,False,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
188893,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Children', 'Horror', 'Romance', 'Sci-Fi'].",True,False,119,87,32,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
188954,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,89,72,17,False,remove_additional_negative_or_abstention_span
189081,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,98,63,35,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
189282,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,106,79,27,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
189317,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,124,85,39,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
189340,no_negative_evidence,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was no_negative_evidence and supported no negative genre.,True,False,128,86,42,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
189773,no_negative_evidence,formatting_only,Only deterministic prefix/placeholder/grammar normalization was needed.,False,True,132,133,-1,False,format_add_summary_prefix
189841,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,117,77,40,True,format_add_summary_prefix;grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
189979,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Horror', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller'].",True,False,71,85,-14,False,abstention_to_supported_negative
190565,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,135,110,25,False,remove_additional_negative_or_abstention_span
190636,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,123,79,44,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
190667,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,97,63,34,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
190708,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Comedy', 'Drama', 'Romance'].",True,False,131,100,31,True,abstention_to_supported_negative
190765,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,127,89,38,True,remove_additional_negative_or_abstention_span
