user_name,user_id,model_user_id,split,word_count,preference_characteristics_and_details,attempt,custom_id
MovieLens user 144255,144255,7163,train,152,"This viewer gravitates toward epic, high-stakes storytelling with strong fantasy and adventure elements, showing a clear taste for sweeping worlds, mythic conflicts, and ensemble journeys. They also appreciate tense, suspenseful thrillers and psychological crime narratives that favor atmosphere and clever plotting. A liking for bold, emotionally resonant dramas and character-driven arcs is present, especially when mixed with speculative or fantastical settings. Comedy is welcomed when it’s upbeat, playful, or romantic—lighter, character-based humor and feel-good musicals or fish-out-of-water comedies score well. The viewer tolerates heavier war and historical dramas if they deliver spectacle or moral complexity, but is less drawn to quiet, purely cerebral dramas without strong emotional hooks. They enjoy imaginative family-friendly animation and charming romantic comedies. Dislikes include slow, introspective pacing with little payoff and straightforward melodrama that lacks ambition. Preferred tones: adventurous, suspenseful, emotionally charged, and occasionally whimsical; preferred styles: cinematic scope, strong worldbuilding, sharp plotting, and clear emotional stakes.",0,user-144255-24f63f04560376ea-a0
MovieLens user 144295,144295,7164,train,165,"The viewer favors thoughtful, character-driven stories with emotional depth, often preferring dramas that explore moral complexity, identity, and intimate human relationships. They respond strongly to melancholic, elegiac tones as well as dry, deadpan or bittersweet humor; they enjoy films that blend genres—especially drama with elements of mystery, crime, or subtle fantasy—so long as character and atmosphere remain central. Period settings, literary adaptations, and artfully composed visuals appeal when coupled with measured pacing and psychological insight. They like inventive, quirky comedies and documentaries with warmth and curiosity, and appreciate stylistic boldness from directors who balance formal craft with emotional honesty. They avoid broad, glossy spectacle and high-concept action that prioritizes set pieces over character, and dislike crass teen-oriented comedies or romances that feel shallow or formulaic. They are less interested in bombastic franchises or conventional action fare unless anchored by strong character work or moral ambiguity. Overall, their strongest preferences are for intelligence, nuance, and human-scale storytelling presented with stylistic assurance and an emotionally resonant undercurrent.",0,user-144295-6698ba5cbb08f470-a0
MovieLens user 144342,144342,7165,train,169,"This viewer favors smart, character-driven stories with a taste for clever plotting and emotional depth. They respond well to dark or morally complex material—mysteries, thrillers, and crime dramas frequently score highly—especially when twists, unreliable perspectives, or tightly constructed narratives are present. At the same time they appreciate lighter, charismatic comedies and nostalgic romantic comedies that blend humor with genuine heart; musical, family-friendly, and adventure elements also appeal when paired with strong performances and playful energy. They tolerate genre mixing (e.g., comedy with action or fantasy) but prefer when tonal shifts feel deliberate rather than uneven. They enjoy stylistic confidence—distinct directorial voice, sharp dialogue, and memorable set pieces—while showing less enthusiasm for broad, unfocused comedies or sentimentality that feels insincere. Themes of identity, deception, reinvention, and redemption resonate, as do stories that balance spectacle with human stakes. Overall, they gravitate toward films that combine craft and character: suspenseful, well-paced narratives or warm, witty films with emotional truth, and are least drawn to shallow, purely gimmicky fare or comedies lacking nuance.",0,user-144342-60e27328783e4392-a0
MovieLens user 144363,144363,7166,train,170,"This viewer favors intense, character-driven stories with moral complexity and emotional weight. They consistently choose dramas and crime narratives that explore power, corruption, redemption, and human resilience, indicating a preference for grounded, serious storytelling with strong performances and ethical dilemmas. Thriller and mystery elements that deliver tension, puzzles, and tight plotting also appeal, especially when paired with psychological depth. They appreciate occasional dark humor and satirical takes on grand themes, and accept war or historical settings when they amplify moral stakes. Action and adventure are welcome when anchored by solid characters and clear stakes rather than pure spectacle; science-fiction elements are tolerated if they serve ideas or character rather than flashy effects. Lighter, whimsical, or romantic tones are enjoyed in moderation when balanced with emotional sincerity and stylistic charm. Dislikes include frivolous or purely escapist fare lacking narrative depth, and sci‑fi/action that prioritizes spectacle over character. Overall the viewer prefers thoughtful, well-crafted films that combine strong direction, memorable characters, and thematic richness across drama, crime, thriller, and occasional tasteful comedy.",0,user-144363-a4bea5fa82f3085a-a0
MovieLens user 144367,144367,7167,train,154,"This viewer favors lighthearted, family-friendly entertainment with a strong leaning toward musical, comedic, and adventurous tones. They enjoy whimsical, imaginative stories—often with children’s or animated sensibilities—and respond well to musicals, feel‑good comedies, and gentle fantasy/adventure narratives that mix humor with warmth. They appreciate clever, character-driven crime and drama when blended with charm or romance, and like mild thrills or nostalgic period style without excessive grit. They show interest in heartfelt romance and interpersonal drama delivered with sincerity rather than cynicism. Repeated low ratings for broad slapstick or formulaic franchise comedies indicate a dislike for crude, repetitive, or overly juvenile humor and for entries that prioritize cheap gags over wit or story. They tend to prefer balanced, well-crafted tone: playful and upbeat or warmly sentimental, occasionally with darker or more serious undercurrents if handled with care. Stylistically they favor classic, theatrical, or whimsical production values and ensemble casts that emphasize personality and warmth over spectacle.",0,user-144367-fa410973feb3ac92-a0
MovieLens user 144384,144384,7168,train,162,"This viewer favors tense, character-driven stories with moral complexity and grit. They consistently enjoy crime, thriller, and drama that blend psychological depth with procedural or suspenseful elements, and they respond well to morally ambiguous protagonists, high-stakes conflicts, and tight plotting. They also appreciate darkly comic or satirical tones when mixed into crime or drama, plus occasional offbeat or stylized fare that leans toward fantasy or gothic aesthetics. Documentaries and grounded realistic narratives resonate strongly when they offer human insight and social context. The viewer tends to dislike broad, lightweight, or slapstick comedies and superficial romantic comedies; purely escapist or frivolous fare is less appealing. They’re receptive to genre hybrids—action with moral weight, thrillers with character focus, or dramas with ironic humor—but prefer substance over spectacle. Visually distinctive or musically driven stories are acceptable if they support character and theme rather than replace them. Overall, recommendations should prioritize intelligent tension, ambiguous ethics, and emotionally consequential storytelling with occasional dark humor or stylistic flair.",0,user-144384-cd6209da131a320e-a0
MovieLens user 144401,144401,7169,test,147,"This viewer favors high-energy, plot-driven entertainment with a strong appetite for action and adventure, especially big‑scale or genre-blending spectacles that combine sci‑fi/fantasy elements with brisk pacing and visual flair. They also appreciate clever thrillers and mysteries that reward attention to detail and twists, plus crime and procedural stories with tense, kinetic momentum. Alongside action tastes, they enjoy heartfelt dramas and character-focused narratives that are emotionally resonant and sometimes inspirational, as well as whimsical, imaginative fantasies and animated films with rich worldbuilding and emotional warmth. Comedy is liked when it’s sharp, playful, or blended with romance or crime (romantic comedies are acceptable when witty and sincere). Dislikes appear around middling or formulaic rom‑coms and straightforward origin stories lacking novelty. Overall they prefer confident, stylized direction, strong stakes, tonal variety (mixes of humor, suspense, and pathos), and clear narrative payoffs rather than slow, meandering pieces or predictable genre fare.",0,user-144401-f34ec2ee357db571-a0
MovieLens user 144416,144416,7170,train,157,"This viewer favors bold, plot-driven films with strong action and adventure elements, often blended with science fiction or thriller concepts. They respond well to high-stakes conflict, clear moral confrontations, and lean, propulsive pacing—prefer stories that deliver spectacle, tension, and decisive resolutions. Historical, war, and crime dramas with weight and character focus also rate highly, especially when anchored by confident storytelling and memorable central performances. They appreciate adventure cinema with charm and wit, plus occasional romantic or comedic balance when it serves momentum. Less appealing are surreal, heavily experimental, or campy cult pieces, broad slapstick comedies, and animated or heavily stylized visual excess that undercuts narrative clarity. They tend to dislike body-horror, muddled sci‑fi premises that emphasize shock over character, and low-budget schlocky productions with uneven tone. Overall the viewer prefers solid genre craftsmanship: tightly structured plots, clear stakes, skilled direction, and a mix of spectacle with emotional or moral weight rather than eccentricity for its own sake.",0,user-144416-b351dc064844fffc-a0
MovieLens user 144434,144434,7171,train,159,"The viewer favors smart, character-driven comedies and romantic comedies with warm, upbeat tones and broad mainstream appeal. They consistently enjoy lighthearted, witty dialogue, ensemble or buddy dynamics, and feel-good relationship arcs, especially romantic reconciliation or fish-out-of-water scenarios. They also appreciate sharper, genre-crossing thrillers and mysteries that blend suspense with emotional stakes, plus occasional big-scale action-adventure when grounded by clear heroic motivations. Strong interest in dramatic, emotionally intense stories appears when paired with moral or historical weight and clear character purpose. They are receptive to family-friendly animation when it balances humor, nostalgia, and heart. The viewer tends to dislike horror-heavy or gothic fantasy leaning on jump scares, overly stylized or gimmicky blockbusters, and children’s fare that relies on slapstick or lowbrow humor. They avoid thinly developed thrillers and pulpy sci‑fi lacking character depth. Preferred tone ranges from warm and comedic to tense and thoughtful; preferred style emphasizes sharp dialogue, relatable protagonists, and emotional payoff over experimental narratives or gratuitous spectacle.",0,user-144434-0b04ad29119114da-a0
MovieLens user 144439,144439,7172,test,156,"The viewer strongly prefers serious, human-centered dramas with emotional depth, moral complexity, and quiet dignity. They favor films that explore everyday struggles, relationships, cultural context, and personal resilience over spectacle or broad comedy. Documentaries and contemplative, character-driven narratives resonate—especially works with realist aesthetics, nuanced performances, and themes of social hardship, memory, and moral introspection. They enjoy intimate romantic dramas when grounded and sincere rather than broad or slapstick romance. The viewer consistently dislikes big‑budget spectacle, fantastical escapism, and juvenile or broadly comic tone—action-heavy, effects-driven, or cartoonish family fare is a negative. They avoid high-energy thrillers and surreal or chaotic comedies that prioritize shock or manic style over coherent emotional stakes. Preferred pacing is measured and reflective rather than frenetic; preferred tone is earnest, humane, and contemplative, sometimes melancholic. They respond well to films that emphasize character arcs, cultural specificity, and emotional honesty, and less to works that rely on gimmicks, high concept hooks, or crowd-pleasing sentimentality.",0,user-144439-d0b2256bd765a590-a0
MovieLens user 144445,144445,7173,train,154,"The viewer favors epic, emotionally resonant dramas and adventure-driven fantasies with strong narratives and clear moral stakes. They consistently choose films that blend character depth with sweeping stakes—stories of redemption, friendship, sacrifice, and personal growth—often set against large-scale or high-concept backdrops (fantasy worlds, wartime settings, speculative sci‑fi). They like intelligent, plot-driven thrillers and sci‑fi that challenge ideas while remaining accessible, plus animated features that combine heart, humor, and inventive worldbuilding. Preferred tones range from earnest and poignant to tense and exhilarating; they appreciate films that balance spectacle with intimate character moments rather than pure mindless action. Comedy is welcomed when it humanizes characters or lightens heavier themes. Less appealing are straightforward, pulpy action flicks or shallow genre exercises that prioritize set pieces over emotional or thematic payoff. They are drawn to well-crafted storytelling, moral complexity, and visual ambition; high production values and imaginative settings are strengths when paired with substantive characters and thematic resonance.",0,user-144445-e5cb8a98a871708d-a0
MovieLens user 144456,144456,7174,train,158,"The viewer prefers thoughtful, often dark-leaning dramas that blend emotional depth with imaginative or surreal elements. They favor films that take risks structurally and tonally—nonlinear storytelling, ambiguous or dreamlike narratives, and heightened visual or atmospheric styles—while responding well to incisive, character-driven writing and strong performances. They appreciate genre hybrids: drama fused with sci‑fi, horror, fantasy, or offbeat comedy, especially when those elements serve psychological stakes or moral complexity rather than broad genre tropes. They enjoy sardonic, quirky humor and ensemble or oddball character work, but dislike broad slapstick or shallow mainstream comedy. They respond positively to intense, sometimes disturbing material handled with craft and purpose (psychological horror, existential sci‑fi, bleak or melancholic tones) and to films that balance melancholy with occasional warmth or absurdity. They tend to avoid conventional romantic fluff, straight commercial crowd‑pleasers, and formulaic action/comedy blends. Overall they seek provocative, artful cinema that challenges expectations, privileges mood and subtext, and mixes emotional honesty with formal inventiveness.",0,user-144456-8a47917de616523b-a0
MovieLens user 144482,144482,7175,train,164,"This viewer gravitates toward bold, often challenging cinema that blends drama with genre elements—especially horror, thriller, and dark comedy—favoring films that balance emotional weight with formal daring. They appreciate visceral, atmospheric horror that leans into mood, mystery, and body/psychological transformation but reject minimalist or purely obtuse experimental horror. They enjoy wry, satirical or absurdist comedies and darkly comic tones woven into dramatic or genre frameworks. Historical, epic, and action-driven narratives with operatic scale or moral complexity appeal when paired with strong character stakes. They favor auteur-driven, stylistically distinctive work: precise visuals, inventive structure, and occasionally surreal or fantastical flourishes, including animation and genre subversion. Documentaries and thoughtful, slow-burning dramas that examine obsession, ethics, or social critique are welcomed. They tend to dislike superficial blockbuster fare and formulaic studio tentpoles that lack depth or tonal specificity. Overall they prefer films that take risks—formally or thematically—offer strong directorial voice, blend tones (comic and tragic, horrific and humane), and deliver memorable atmosphere, moral ambiguity, and emotional resonance.",0,user-144482-e74d271aca7760f1-a0
MovieLens user 144514,144514,7176,train,162,"This viewer favors bold, high-stakes storytelling with strong genre-driven momentum: action, adventure, sci‑fi, fantasy, and thrillers are central. They respond well to expansive worldbuilding, kinetic set pieces, and morally complex protagonists, often enjoying darker, serious tones alongside polished, high-concept premises. They appreciate sharp crime and suspense elements and films that blend spectacle with thematic weight, but also value earnest drama and romantic undercurrents when grounded in well-written characters. Comic sensibilities are welcomed when crisp, absurdist, or slapstick—lighthearted comedies with clever timing work better than saccharine musical‑style fare. The viewer tolerates genre hybrids (action-comedy, action-thriller, sci‑fi-comedy) if energy and craft are strong, but rejects melodrama that feels manufactured or juvenile camp lacking wit. They prefer films that feel cinematic and ambitious over small, lightweight fluff; emotional resonance and narrative stakes matter. Overall, tastes skew toward confident, well-executed mainstream and blockbuster storytelling with occasional appetite for smart, offbeat humor and character-driven drama, but a clear aversion to cloying, formulaic teen musicals and thin sentimentalism.",0,user-144514-5723010b5302b4fe-a0
MovieLens user 144524,144524,7177,train,157,"The viewer favors bold, kinetic stories that blend sharp humor with moral ambiguity and stylish action. They gravitate toward crime-tinged comedies, thrillers, and sci‑fi with strong auteur tones, darkly comic dialogue, and unexpected emotional depth. Quirky animation and inventive visual worlds also appeal—especially when paired with witty, character-driven scripts and bittersweet or poignant themes about identity, connection, and loneliness. They like fast pacing, clever genre mashups, and films that juxtapose violence or danger with irony and warmth. Preferred moods range from sardonic and irreverent to melancholic and reflective; whimsical family fare is enjoyed when it retains cleverness and heart. The viewer tends to dislike broad, shallow comedies, poorly executed action spectacles, and sentimental or formulaic adventure that lacks originality. They appreciate confident directorial voice, smart plotting, memorable supporting ensembles, and soundtracks or stylized production that enhance tone. Overall, they seek films that are emotionally resonant yet daringly playful—works that challenge expectations while remaining entertaining and sharply written.",0,user-144524-33a1563ee1d8ebb7-a0
MovieLens user 144538,144538,7178,train,166,"This viewer prefers bold, visually driven adventures and genre-spanning stories with stakes and moral complexity. They gravitate toward epic fantasy and adventurous world-building, enjoy animated family films that mix heart and humor, and like crime and dark-leaning dramas with tense, character-driven conflict. They respond well to stylized action and morally ambiguous protagonists, plus thrillers and mysteries that emphasize atmosphere and psychological tension. They also appreciate black comedy or satirical bites when paired with sharp plotting. They tend to dislike straightforward romantic melodrama, broadly saccharine children’s fare, and blockbuster crowd-pleasers that feel flippant or shallow. Films that are slow, bleak, or relentlessly grim without payoff are also penalized. Preferred tones range from wrenching and intense to witty and irreverent, provided the emotional core and craft remain strong. Stylistically they favor confident direction, memorable visual design, and soundtracks or spectacle that support narrative weight rather than distract. Overall, the viewer values ambitious storytelling that balances character depth, moral ambiguity, and cinematic flair over lightweight or purely commercial entertainment.",0,user-144538-ca2327b9c58fbfa2-a0
MovieLens user 144566,144566,7179,train,165,"This viewer strongly favors energetic, plot-driven entertainment with a taste for bold genre blends—especially action and sci‑fi mixed with humor or thriller elements. They consistently enjoy contemporary blockbusters and inventive high‑concept premises that combine spectacle with smart twists, plus grounded dramas that explore ethical dilemmas, human resilience, or investigative intensity. Romantic and coming‑of‑age comedies that balance heart and wit also score highly, as do quirky indie or ensemble comedies with sharp dialogue. They tend to dislike classic romantic melodramas and some older, slower-paced studio dramas or noir that emphasize restraint over momentum. Preferences lean toward modern pacing, clear stakes, and emotional payoff rather than opaque art‑house ambiguity or heavy-handed period pieces. Favored tones range from loud and irreverent to tense and cerebral, provided the storytelling remains accessible and purposeful; they are less drawn to deadpan or lethargic dailies and to comedies that rely on crude repetition. Overall, the viewer prefers bold, stylish, and emotionally engaging films that marry strong concept and character with confident execution.",0,user-144566-aa6ed3b5998fcca6-a0
MovieLens user 144590,144590,7180,train,162,"This viewer favors smart, character-driven comedies and heartfelt dramas with a warm, witty tone. They enjoy ensemble and buddy dynamics, offbeat romantic comedies, and comedic blends with genre twists (horror-comedy, romantic-comedy, musical-comedy). They respond well to sincere coming‑of‑age and friendship stories that mix humor with emotional depth, and to quirky, slightly absurdist or deadpan humor. Strong preferences include animated shorts or films with genuine charm and family-friendly warmth, musical elements used playfully, and irreverent action-comedies that keep stakes light rather than grim. They dislike big, glossy tentpole action or franchise spectacles, bombastic thrillers, and mainstream romantic comedies that feel formulaic or bland. They tend to prefer films that balance levity with real emotion, clever dialogue, and distinctive tone over heavy spectacle, gritty realism, or melodrama. Stylistically they like imaginative, character-focused storytelling, modest stakes, and humor rooted in personality rather than crassness; they’re open to genre-mixing when it enhances warmth or satire but steer away from straightforward fantasy epics or overproduced blockbuster formulas.",0,user-144590-3e743588b70ab080-a0
MovieLens user 144596,144596,7181,train,156,"This viewer favors big, imaginative entertainment with strong adventure and family-friendly sensibilities: animated and live-action films that blend humor, heart, and fantastical or sci‑fi conceits consistently score highly. They like sweeping action and speculative premises when paired with clear stakes and emotional grounding, and appreciate charismatic ensemble pieces and playful, irreverent comedies that lean toward cleverness over gross-out gags. Musical, whimsical, and child‑oriented fantasy elements are appealing, as are polished visual spectacle and superhero/genre films that balance thrills with character. They respond less to broad romantic comedies, lowbrow or mean-spirited humor, and formulaic action/romance hybrids without emotional payoff. Dark, gritty dramas and extreme realism are tolerated if they deliver strong storytelling and moral complexity, but bleak or abrasive social-issue films are less favored. Overall the profile supports recommendations emphasizing adventurous, high‑concept, or family-oriented titles with humor, imaginative worldbuilding, and clear emotional cores, while deprioritizing crude comedies, thin romantic plots, and gratuitously violent or cynical genre fare.",0,user-144596-79d729ff874d427b-a0
MovieLens user 144599,144599,7182,train,159,"This viewer favors large-scale, historically grounded dramas and epic adventures with strong moral and political stakes. They respond well to stirring wartime and biographical narratives, courtroom- and leadership-centered stories, and sweeping action-adventure fantasies that emphasize heroism, honor, and clear stakes. They appreciate muscular, cinematic spectacle—battle sequences, grand set pieces, and operatic tension—when paired with serious themes and character-driven drama. Comedic tastes are selective: dark or satirical comedy can land, but lighthearted animation or whimsical fantasy are largely disliked. Similarly, they tend to avoid cerebral or twist-driven psychological thrillers and morally ambiguous crime tales that lack the gravitas or clarity found in historical/epic storytelling. Preferred tone is earnest, valorous, and sometimes somber; they enjoy films that inspire, commemorate, or interrogate leadership, sacrifice, and justice. Stylistically they like classical, polished filmmaking with clear narrative arcs, strong production values, and emotional catharsis. Avoid recommending abstract, surreal, or overly experimental works, lightweight romantic comedies, and morally flinty thrillers lacking historical or epic resonance.",0,user-144599-7983c3dc0a31714a-a0
MovieLens user 144600,144600,7183,train,168,"This viewer favors sharp, character-driven stories that balance dark edges with humor. They consistently enjoy comedies with clever dialogue, workplace or ensemble dynamics, and absurdist or irreverent tones; they respond well to satirical, offbeat humor and films that blend comedy with crime or adventure. Strong interest in bold genre hybrids is clear—especially when action, fantasy, or sci-fi elements are paired with emotional stakes or inventive worldbuilding. They also appreciate intense, psychologically rich dramas and thrillers that emphasize moral complexity, tension, and memorable central performances. Conversely, they tend to dislike straightforward or poorly executed horror, thin teen/romantic comedies, and sterile remakes or formulaic genre pictures; low-budget or derivative sci‑fi and horror that lack originality are weak points. Preferences lean toward confident direction, distinct stylistic voice, and plots that take risks—whether in tone shifts, genre mashups, or dark humor—over predictable mainstream crowd-pleasers. Overall, the viewer values originality, tonal boldness, and strong characters, with a soft spot for smart comedies and genre films that push boundaries rather than playing it safe.",0,user-144600-07baa1e768e9cc07-a0
MovieLens user 144644,144644,7184,train,169,"This viewer favors bold, idea-driven cinema that blends emotional depth with intellectual or stylistic ambition. They respond strongly to intense character studies, moral complexity, and stories that probe identity, power, and consequence—especially when delivered with rigorous performances and sharp direction. Sci‑fi and speculative premises are appealing when used to explore philosophical or ethical questions, often presented in visually striking, cinematic formats. They also enjoy elevated animation and fantasy that balance wonder with mature themes and emotional stakes. Crime, thriller, and dark drama recur, indicating a taste for suspense, moral ambiguity, and narratives that don’t shy from violence or tragedy. Documentaries with investigative or personal intensity are valued too. Lighter comedies are accepted when they have strong energy or inventive staging, but straightforward sentimental or conventional melodrama is less favored. They tend to dislike films that rely on predictable twists or manipulative shock without substantive character or thematic payoff. Overall they prefer films that are challenging, emotionally resonant, formally confident, and that reward attention with layered ideas and memorable performances.",0,user-144644-d43c4fda61dd2758-a0
MovieLens user 144662,144662,7185,train,151,"This viewer favors uplifting, emotionally resonant stories that blend humor with heartfelt drama. They often choose imaginative family-friendly animation and adventurous sci‑fi/action with strong, likable protagonists and clear stakes, but prefer hopeful, character-driven plots over grim or nihilistic narratives. They appreciate films that balance comedy with genuine emotional payoff, enjoy smart thrillers and historical/biographical dramas told with empathy, and respond well to documentaries with a clear point of view and human interest focus. Musical moments, inventive visual style, and warm ensemble dynamics are positives; whimsical short-form animation and nature/food documentaries rank especially high. They tend to dislike bleak, morally ambiguous or gratuitously vulgar storytelling and are less engaged by slow-paced, overwrought fantasy epics with diffuse plots. They also avoid crime dramas that glorify excess or amorality. Overall their taste skews toward accessible, well-paced storytelling that mixes wit and warmth with thoughtful themes, strong character arcs, and optimistic or meaningful emotional catharsis.",0,user-144662-921c509c1ffc4789-a0
MovieLens user 144681,144681,7186,train,165,"This viewer prefers bold, character-driven stories with a taste for sharp, offbeat humor and dark or edgy themes. They favor inventive, genre-blending films that mix crime, thriller, and drama with comedic or surreal elements, and they respond strongly to gritty, satirical, or subversive tones. Adventure and fantasy with a clear sense of wonder and strong worldbuilding also appeal, especially when combined with youthful or coming-of-age energy. They like romantic and emotional dramas when handled with depth and nuance rather than broad sentimentality. Classic suspense and tightly plotted mysteries are appreciated for their craft and tension. Conversely, broad, slapstick teen comedies, conventional crowd-pleasing musicals, and formulaic action-war spectacles are less appealing. They avoid lightweight romantic comedies that rely on predictable gags or crude humor and tend to dislike straightforward, muscle-bound action without stylistic or narrative complexity. Overall, the viewer favors films that are stylistically bold, thematically rich, and emotionally layered—stories that mix wit and darkness, clever plotting, and imaginative settings over simplistic or purely commercial fare.",0,user-144681-913915025a4f495e-a0
MovieLens user 144726,144726,7187,train,171,"This viewer favors high-energy, plot-driven entertainment with a clear preference for action and thriller elements, often blended with adventure or sci‑fi. They respond well to tense, momentum-driven narratives — car chases, escapes, rescue scenarios, and survival stakes are appealing — and appreciate cinematic spectacle and skillful pacing. They also enjoy lighter tones when paired with broad comedy or romantic charm, showing a soft spot for upbeat romantic comedies and irreverent buddy humor. Character-driven legal or investigative dramas with suspenseful twists hold interest, as do mysteries that maintain tension without becoming excessively cerebral. Less appealing are purely introspective art-house pieces or slow, meditative dramas; they prefer stories that move forward rather than linger. The viewer tolerates genre mixes (action with comedy or romance, sci‑fi with thriller) so long as momentum and clear stakes are preserved, and they reward confident, crowd-pleasing tone over ambiguity. Overall, the profile favors entertaining, accessible films with strong forward motion, palpable threat or peril, and occasional warmth or comic relief rather than quiet, experimental, or overly abstract fare.",0,user-144726-1e68ca862789f686-a0
MovieLens user 144742,144742,7188,train,164,"This viewer favors emotionally driven, character-focused dramas and romantic stories with strong emotional arcs and sincerity. They consistently enjoy heartfelt romances, family-and-relationship dramas, and coming-of-age or personal-transformation narratives, especially when paired with wit or gentle humor. Comedy preferences lean toward warm, quirky, and character-based humor rather than broad slapstick; they like comedies that blend heart and irony or that arise from vivid personalities and situational awkwardness. They appreciate elements of mystery, thoughtful suspense, and darker psychological tension when grounded in character development, but dislike gratuitous shock or poorly executed horror-comedy. Fantasy and children’s/adventure fare are enjoyed when they emphasize wonder, imaginative worldbuilding, or emotional stakes rather than spectacle alone. They respond to films with strong moral or ethical dilemmas, intelligent dialogue, and literary or theatrical sensibilities. Stylistically they favor grounded realism, human-scale storytelling, and occasional lyrical or poetic flourishes. Overall, the viewer prefers films that balance emotional honesty, smart humor, and character depth; they tend to avoid hollow spectacle, gratuitous gore, and tonal inconsistency.",0,user-144742-59437dacf0014561-a0
MovieLens user 144790,144790,7189,train,165,"This viewer favors character-driven dramas and smart comedies with emotional depth and offbeat sensibilities. They respond strongly to narratives that blend introspection, moral complexity, or social commentary with grounded performances and occasional dark or surreal undertones. Preferred tones include melancholic, bittersweet, subtly ironic, or quietly provocative; they also enjoy witty, character-focused humor rather than broad slapstick. Genre-wise they often choose drama, dramedy, and romance-tinged stories, plus thoughtful indie-style films and documentaries; they also appreciate stylish crime or noir elements and atmospheric thrillers when anchored by strong character work. They are less attracted to empty action spectacles, low-effort parodies, crude broad comedies, and formulaic blockbuster escapism—especially entries that prioritize noise over narrative or character. They tolerate genre hybrids (sci‑fi, horror, or fantasy) when those genres serve emotional stakes or inventive mood, but dislike repetitive or shallow franchise installments. Overall they gravitate toward films that balance artistry and accessibility: distinct voice, emotional resonance, intelligent humor, and moral or psychological complexity rather than spectacle for its own sake.",0,user-144790-5a69384e6ecdb2c6-a0
MovieLens user 144806,144806,7190,train,155,"This viewer favors character-driven dramas and emotionally resonant romances, especially stories about personal growth, complex relationships, and redemption. They consistently enjoy tense, atmospheric thrillers and crime dramas with moral ambiguity and strong stakes, and they respond well to suspenseful horror that blends psychological intensity with genre elements. Action and adventure appeal when paired with high-concept premises or gritty, stylized execution rather than broad slapstick. They like occasional lighter comedies and family-friendly adventures, but tend to prefer wit and heart over broad, lowbrow humor. Recurring tastes include ensemble pieces and coming-of-age or mentor/mentee dynamics, plus films that foreground music, art, or education as meaningful backdrops. Disliked elements include thinly sketched comedies, poorly executed sentimentality, and formulaic or aimless films lacking clear emotional or narrative purpose. Overall they favor well-crafted storytelling with emotional depth, moral complexity, and a mix of suspense and human drama, tolerating genre blending when it enhances character and tone rather than undercuts it.",0,user-144806-da1ea720084416c5-a0
MovieLens user 144809,144809,7191,train,157,"This viewer favors warm, family-friendly storytelling with a strong taste for animated and wholesome live-action films. They respond well to gentle adventure and imaginative settings that balance humor with heartfelt moments, especially when characters are likable and journeys emphasize friendship, loyalty, or redemption. Musicals, classic-style animation, and light fantasy elements are appealing when paired with clear emotional throughlines and playful tone. Romantic comedies and character-driven dramas with witty dialogue and tender interpersonal dynamics also score highly—stories that blend charm, gentle comedy, and sincere emotion resonate. They are less enthusiastic about hard-edged, cynical, or heavily violent science-fiction and action that prioritize spectacle over character; bleak or abrasive tone and gimmicky sci-fi premises are disliked. They prefer stories that feel comforting, optimistic, or bittersweet rather than relentlessly tense or nihilistic. Overall, the profile supports recommendations that emphasize warmth, character warmth, humor with heart, and imaginative family-friendly worlds, while downweighting grim thrillers, pulpy action-sci-fi, and broadly cynical or trashy comedies.",0,user-144809-596d4ff18be9ccdc-a0
MovieLens user 144834,144834,7192,train,164,"The viewer favors character-driven dramas and crime stories with moral complexity, often appreciating gritty or stylish takes on criminal underworlds and investigative mysteries. They respond well to sharp, ironic or darkly comic tone when it punctuates more serious themes, and enjoy films that mix genre elements—thriller tension, noir aesthetics, or dramatic weight—with moments of wit. Strong, grounded performances and distinct directorial voice matter: they like films that feel intentional in mood and visual style. They also enjoy imaginative fantasy and family-leaning adventure when it’s whimsical or visually striking rather than purely blockbuster spectacle. Conversely, straightforward broad romantic comedies and light, formulaic mainstream blockbusters are less appealing unless tempered by smarter writing or stylistic flair. They tend to avoid mainstream high-concept sci‑fi and horror when it emphasizes spectacle over atmosphere or character, and are put off by overly sentimental or simplistic melodrama. Documentaries and music-oriented nonfiction with sharp perspective attract them, as do indie or international dramas that explore identity, ethics, and nuanced emotional conflict.",0,user-144834-b9d5071e95d157f5-a0
MovieLens user 144882,144882,7193,train,157,"This viewer favors imaginative, visually rich storytelling with a strong appetite for dark, adult-minded speculative fiction and artful animation. They respond positively to complex, moody science fiction, film-noir sensibilities, and thrillers that emphasize atmosphere, mystery, and moral ambiguity. High preference for mythic and literary fantasies that blend adventure with emotional depth—especially animated or stylized works that treat children’s material seriously rather than as light comedy. They enjoy inventive, sometimes surreal worldbuilding and practical/analog effects-driven films over broad slapstick or broadly commercial humor. Dislikes cluster around lightweight, campy, or broadly comedic takes on fantasy and superhero material, saccharine family comedies, and whimsical musicals that lack emotional or thematic weight. They prefer serious tone shifts, mature themes (crime, tragedy, existential questions), and visually distinctive auteurs to mainstream spectacle or jokey franchise fare. Overall, recommend content that is visually bold, narratively daring, sometimes dark or melancholic, often animated or fantastical but grounded in weighty character drama and thoughtful world construction.",0,user-144882-c0d2dac86eef4749-a0
